Animal,Genotype,Gender,Assay,Value,Strain,Background,Age,Cage,Feeding,Treatment
CAP-EarTag #123,+/+,M,Body Weight,28420,CAP,C57BL/6J,268,1908904,fed,[]
CAP-EarTag #4641,-/-,M,Body Weight,24670,CAP,C57BL/6J,259,1909462,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4642,-/-,M,Body Weight,29210,CAP,C57BL/6J,259,1909462,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4639,+/+,M,Body Weight,30050,CAP,C57BL/6J,259,1909462,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4638,-/-,M,Body Weight,29900,CAP,C57BL/6J,259,1909462,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4643,+/+,M,Body Weight,28950,CAP,C57BL/6J,259,1909462,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4637,+/+,M,Body Weight,32530,CAP,C57BL/6J,259,1909020,fed,[]
CAP-EarTag #103,-/-,M,Body Weight,26230,CAP,C57BL/6J,266,1909008,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #101,+/+,M,Body Weight,26600,CAP,C57BL/6J,266,1909008,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #105,+/+,M,Body Weight,27020,CAP,C57BL/6J,266,1909008,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #108,-/-,M,Body Weight,26620,CAP,C57BL/6J,266,1909008,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4656,-/-,M,Body Weight,27730,CAP,C57BL/6J,251,1896725,fed,[]
CAP-EarTag #4657,+/+,M,Body Weight,31220,CAP,C57BL/6J,251,1896725,fed,[]
CAP-EarTag #4654,-/-,M,Body Weight,29330,CAP,C57BL/6J,251,1896725,fed,[]
CAP-EarTag #4659,+/+,M,Body Weight,28280,CAP,C57BL/6J,251,1896725,fed,[]
CAP-EarTag #4655,+/+,M,Body Weight,31470,CAP,C57BL/6J,251,1896725,fed,[]
CAP-EarTag #741,+/+,M,Body Weight,25030,CAP,C57BL/6J,245,1909495,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #739,-/-,M,Body Weight,26510,CAP,C57BL/6J,241,1909490,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #751,-/-,M,Body Weight,29920,CAP,C57BL/6J,240,1909497,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #737,+/+,M,Body Weight,25130,CAP,C57BL/6J,241,1909490,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #736,+/+,M,Body Weight,26140,CAP,C57BL/6J,241,1909490,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #776,+/+,M,Body Weight,28270,CAP,C57BL/6J,228,1909520,fed,[]
CAP-EarTag #774,+/+,M,Body Weight,27640,CAP,C57BL/6J,228,1909520,fed,[]
CAP-EarTag #777,-/-,M,Body Weight,26950,CAP,C57BL/6J,228,1909520,fed,[]
CAP-EarTag #4648,+/+,M,Body Weight,31060,CAP,C57BL/6J,250,1896724,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4653,-/-,M,Body Weight,29310,CAP,C57BL/6J,251,1896724,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4646,-/-,M,Body Weight,28230,CAP,C57BL/6J,250,1896724,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #746,-/-,M,Body Weight,31380,CAP,C57BL/6J,243,1909493,fed,[]
CAP-EarTag #747,+/+,M,Body Weight,26580,CAP,C57BL/6J,243,1909493,fed,[]
CAP-EarTag #745,-/-,M,Body Weight,27240,CAP,C57BL/6J,243,1909493,fed,[]
CAP-EarTag #744,-/-,M,Body Weight,26950,CAP,C57BL/6J,243,1909493,fed,[]
CAP-EarTag #743,+/+,M,Body Weight,27660,CAP,C57BL/6J,243,1909493,fed,[]
CAP-EarTag #968,+/+,M,Body Weight,27300,CAP,C57BL/6J,216,1909107,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #975,+/+,M,Body Weight,28140,CAP,C57BL/6J,217,1909107,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #970,-/-,M,Body Weight,33100,CAP,C57BL/6J,216,1909107,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #788,+/+,M,Body Weight,28000,CAP,C57BL/6J,197,1939318,fed,[]
CAP-EarTag #787,-/-,M,Body Weight,27740,CAP,C57BL/6J,197,1939318,fed,[]
CAP-EarTag #785,+/+,M,Body Weight,28270,CAP,C57BL/6J,198,1909581,fed,[]
CAP-EarTag #790,-/-,M,Body Weight,30590,CAP,C57BL/6J,194,1909587,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #792,+/+,M,Body Weight,32860,CAP,C57BL/6J,192,1909587,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #114,-/-,M,Body Weight,24860,CAP,C57BL/6J,270,1908901,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #114,-/-,M,Plasma Glucose,113,CAP,C57BL/6J,270,1908901,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #118,+/+,M,Plasma Glucose,99,CAP,C57BL/6J,270,1908901,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #118,+/+,M,Body Weight,25470,CAP,C57BL/6J,270,1908901,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #112,-/-,M,Plasma Glucose,95,CAP,C57BL/6J,270,1908901,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #112,-/-,M,Body Weight,25400,CAP,C57BL/6J,270,1908901,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #113,-/-,M,Body Weight,25450,CAP,C57BL/6J,270,1908901,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #113,-/-,M,Plasma Glucose,83,CAP,C57BL/6J,270,1908901,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #126,-/-,M,Plasma Glucose,65,CAP,C57BL/6J,269,1908904,fasted,[]
CAP-EarTag #126,-/-,M,Body Weight,25710,CAP,C57BL/6J,269,1908904,fasted,[]
CAP-EarTag #125,-/-,M,Body Weight,23910,CAP,C57BL/6J,269,1908904,fasted,[]
CAP-EarTag #125,-/-,M,Plasma Glucose,67,CAP,C57BL/6J,269,1908904,fasted,[]
CAP-EarTag #127,-/-,M,Plasma Glucose,83,CAP,C57BL/6J,267,1908904,fasted,[]
CAP-EarTag #127,-/-,M,Body Weight,26720,CAP,C57BL/6J,267,1908904,fasted,[]
CAP-EarTag #123,+/+,M,Body Weight,26200,CAP,C57BL/6J,269,1908904,fasted,[]
CAP-EarTag #123,+/+,M,Plasma Glucose,75,CAP,C57BL/6J,269,1908904,fasted,[]
CAP-EarTag #4641,-/-,M,Plasma Glucose,73,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4641,-/-,M,Body Weight,22720,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4642,-/-,M,Body Weight,26060,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4642,-/-,M,Plasma Glucose,111,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4639,+/+,M,Plasma Glucose,79,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4639,+/+,M,Body Weight,26680,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4638,-/-,M,Body Weight,26570,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4638,-/-,M,Plasma Glucose,75,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4643,+/+,M,Plasma Glucose,83,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4643,+/+,M,Body Weight,25760,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4637,+/+,M,Body Weight,28720,CAP,C57BL/6J,260,1909020,fasted,[]
CAP-EarTag #4637,+/+,M,Plasma Glucose,92,CAP,C57BL/6J,260,1909020,fasted,[]
CAP-EarTag #103,-/-,M,Plasma Glucose,77,CAP,C57BL/6J,267,1909008,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #103,-/-,M,Body Weight,23610,CAP,C57BL/6J,267,1909008,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #101,+/+,M,Body Weight,24450,CAP,C57BL/6J,267,1909008,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #101,+/+,M,Plasma Glucose,65,CAP,C57BL/6J,267,1909008,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #105,+/+,M,Body Weight,24660,CAP,C57BL/6J,267,1909008,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #105,+/+,M,Plasma Glucose,64,CAP,C57BL/6J,267,1909008,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #108,-/-,M,Plasma Glucose,80,CAP,C57BL/6J,267,1909008,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #108,-/-,M,Body Weight,23690,CAP,C57BL/6J,267,1909008,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4656,-/-,M,Body Weight,25280,CAP,C57BL/6J,252,1896725,fasted,[]
CAP-EarTag #4656,-/-,M,Plasma Glucose,67,CAP,C57BL/6J,252,1896725,fasted,[]
CAP-EarTag #4657,+/+,M,Plasma Glucose,65,CAP,C57BL/6J,252,1896725,fasted,[]
CAP-EarTag #4657,+/+,M,Body Weight,28610,CAP,C57BL/6J,252,1896725,fasted,[]
CAP-EarTag #4654,-/-,M,Body Weight,25950,CAP,C57BL/6J,252,1896725,fasted,[]
CAP-EarTag #4654,-/-,M,Plasma Glucose,72,CAP,C57BL/6J,252,1896725,fasted,[]
CAP-EarTag #4659,+/+,M,Plasma Glucose,103,CAP,C57BL/6J,252,1896725,fasted,[]
CAP-EarTag #4659,+/+,M,Body Weight,24940,CAP,C57BL/6J,252,1896725,fasted,[]
CAP-EarTag #4655,+/+,M,Body Weight,28370,CAP,C57BL/6J,252,1896725,fasted,[]
CAP-EarTag #4655,+/+,M,Plasma Glucose,61,CAP,C57BL/6J,252,1896725,fasted,[]
CAP-EarTag #741,+/+,M,Body Weight,23120,CAP,C57BL/6J,246,1909495,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #741,+/+,M,Plasma Glucose,54,CAP,C57BL/6J,246,1909495,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #739,-/-,M,Plasma Glucose,93,CAP,C57BL/6J,242,1909490,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #739,-/-,M,Body Weight,24510,CAP,C57BL/6J,242,1909490,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #751,-/-,M,Body Weight,27200,CAP,C57BL/6J,241,1909497,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #751,-/-,M,Plasma Glucose,83,CAP,C57BL/6J,241,1909497,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #737,+/+,M,Plasma Glucose,60,CAP,C57BL/6J,242,1909490,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #737,+/+,M,Body Weight,22870,CAP,C57BL/6J,242,1909490,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #736,+/+,M,Body Weight,24130,CAP,C57BL/6J,242,1909490,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #736,+/+,M,Plasma Glucose,74,CAP,C57BL/6J,242,1909490,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #776,+/+,M,Plasma Glucose,47,CAP,C57BL/6J,229,1909520,fasted,[]
CAP-EarTag #776,+/+,M,Body Weight,25690,CAP,C57BL/6J,229,1909520,fasted,[]
CAP-EarTag #774,+/+,M,Body Weight,24990,CAP,C57BL/6J,229,1909520,fasted,[]
CAP-EarTag #774,+/+,M,Plasma Glucose,76,CAP,C57BL/6J,229,1909520,fasted,[]
CAP-EarTag #777,-/-,M,Plasma Glucose,79,CAP,C57BL/6J,229,1909520,fasted,[]
CAP-EarTag #777,-/-,M,Body Weight,24520,CAP,C57BL/6J,229,1909520,fasted,[]
CAP-EarTag #4648,+/+,M,Body Weight,27460,CAP,C57BL/6J,251,1896724,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4648,+/+,M,Plasma Glucose,73,CAP,C57BL/6J,251,1896724,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4653,-/-,M,Plasma Glucose,74,CAP,C57BL/6J,252,1896724,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4653,-/-,M,Body Weight,26240,CAP,C57BL/6J,252,1896724,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4646,-/-,M,Body Weight,25370,CAP,C57BL/6J,251,1896724,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4646,-/-,M,Plasma Glucose,63,CAP,C57BL/6J,251,1896724,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #746,-/-,M,Plasma Glucose,93,CAP,C57BL/6J,244,1909493,fasted,[]
CAP-EarTag #746,-/-,M,Body Weight,28250,CAP,C57BL/6J,244,1909493,fasted,[]
CAP-EarTag #747,+/+,M,Body Weight,24100,CAP,C57BL/6J,244,1909493,fasted,[]
CAP-EarTag #747,+/+,M,Plasma Glucose,106,CAP,C57BL/6J,244,1909493,fasted,[]
CAP-EarTag #745,-/-,M,Plasma Glucose,73,CAP,C57BL/6J,244,1909493,fasted,[]
CAP-EarTag #745,-/-,M,Body Weight,24520,CAP,C57BL/6J,244,1909493,fasted,[]
CAP-EarTag #744,-/-,M,Body Weight,23560,CAP,C57BL/6J,244,1909493,fasted,[]
CAP-EarTag #744,-/-,M,Plasma Glucose,88,CAP,C57BL/6J,244,1909493,fasted,[]
CAP-EarTag #743,+/+,M,Plasma Glucose,64,CAP,C57BL/6J,244,1909493,fasted,[]
CAP-EarTag #743,+/+,M,Body Weight,25790,CAP,C57BL/6J,244,1909493,fasted,[]
CAP-EarTag #968,+/+,M,Body Weight,24610,CAP,C57BL/6J,217,1909107,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #968,+/+,M,Plasma Glucose,64,CAP,C57BL/6J,217,1909107,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #970,-/-,M,Plasma Glucose,122,CAP,C57BL/6J,217,1909107,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #970,-/-,M,Body Weight,29950,CAP,C57BL/6J,217,1909107,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #788,+/+,M,Body Weight,25780,CAP,C57BL/6J,198,1939318,fasted,[]
CAP-EarTag #788,+/+,M,Plasma Glucose,78,CAP,C57BL/6J,198,1939318,fasted,[]
CAP-EarTag #787,-/-,M,Plasma Glucose,80,CAP,C57BL/6J,198,1939318,fasted,[]
CAP-EarTag #787,-/-,M,Body Weight,25120,CAP,C57BL/6J,198,1939318,fasted,[]
CAP-EarTag #785,+/+,M,Body Weight,25700,CAP,C57BL/6J,199,1909581,fasted,[]
CAP-EarTag #785,+/+,M,Plasma Glucose,82,CAP,C57BL/6J,199,1909581,fasted,[]
CAP-EarTag #790,-/-,M,Plasma Glucose,80,CAP,C57BL/6J,195,1909587,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #790,-/-,M,Body Weight,27600,CAP,C57BL/6J,195,1909587,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #792,+/+,M,Body Weight,30210,CAP,C57BL/6J,193,1909587,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #792,+/+,M,Plasma Glucose,78,CAP,C57BL/6J,193,1909587,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #975,+/+,M,Plasma Glucose,94,CAP,C57BL/6J,218,1909107,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #975,+/+,M,Body Weight,25490,CAP,C57BL/6J,218,1909107,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4651,+/+,M,Plasma Glucose,72,CAP,C57BL/6J,253,1596147,fasted,[]
CAP-EarTag #4651,+/+,M,Body Weight,26810,CAP,C57BL/6J,253,1596147,fasted,[]
CAP-EarTag #4651,+/+,M,Body Weight,32290,CAP,C57BL/6J,252,1596147,fed,[]
CAP-EarTag #4636,-/-,M,Body Weight,26690,CAP,C57BL/6J,260,1909020,fasted,[]
CAP-EarTag #4636,-/-,M,Body Weight,29670,CAP,C57BL/6J,259,1909020,fed,[]
CAP-EarTag #976,-/-,M,Body Weight,27130,CAP,C57BL/6J,218,1909107,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #976,-/-,M,Plasma Glucose,77,CAP,C57BL/6J,218,1909107,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #976,-/-,M,Body Weight,29570,CAP,C57BL/6J,217,1909107,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #977,+/+,M,Plasma Glucose,91,CAP,C57BL/6J,218,1909107,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #977,+/+,M,Body Weight,27070,CAP,C57BL/6J,218,1909107,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #977,+/+,M,Body Weight,30250,CAP,C57BL/6J,217,1909107,fed,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #781,+/+,M,Plasma Glucose,133,CAP,C57BL/6J,200,1909318,fasted,[]
CAP-EarTag #781,+/+,M,Body Weight,27090,CAP,C57BL/6J,200,1909318,fasted,[]
CAP-EarTag #781,+/+,M,Body Weight,29500,CAP,C57BL/6J,199,1909318,fed,[]
CAP-EarTag #786,+/+,M,Body Weight,23790,CAP,C57BL/6J,199,1909581,fasted,[]
CAP-EarTag #786,+/+,M,Plasma Glucose,56,CAP,C57BL/6J,199,1909581,fasted,[]
CAP-EarTag #786,+/+,M,Body Weight,26300,CAP,C57BL/6J,198,1909581,fed,[]
CAP-EarTag #4643,+/+,M,Serum Insulin,1153,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #736,+/+,M,Serum Insulin,757,CAP,C57BL/6J,242,1909490,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #787,-/-,M,Serum Insulin,131,CAP,C57BL/6J,198,1939318,fasted,[]
CAP-EarTag #114,-/-,M,Serum Insulin,409,CAP,C57BL/6J,270,1908901,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #744,-/-,M,Serum Insulin,323,CAP,C57BL/6J,244,1909493,fasted,[]
CAP-EarTag #788,+/+,M,Serum Insulin,406,CAP,C57BL/6J,198,1939318,fasted,[]
CAP-EarTag #4659,+/+,M,Serum Insulin,269,CAP,C57BL/6J,252,1896725,fasted,[]
CAP-EarTag #105,+/+,M,Serum Insulin,598,CAP,C57BL/6J,267,1909008,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4646,-/-,M,Serum Insulin,199,CAP,C57BL/6J,251,1896724,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4636,-/-,M,Serum Insulin,490,CAP,C57BL/6J,260,1909020,fasted,[]
CAP-EarTag #113,-/-,M,Serum Insulin,2485,CAP,C57BL/6J,270,1908901,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #745,-/-,M,Serum Insulin,867,CAP,C57BL/6J,244,1909493,fasted,[]
CAP-EarTag #785,+/+,M,Serum Insulin,217,CAP,C57BL/6J,199,1909581,fasted,[]
CAP-EarTag #126,-/-,M,Serum Insulin,242,CAP,C57BL/6J,269,1908904,fasted,[]
CAP-EarTag #4654,-/-,M,Serum Insulin,45,CAP,C57BL/6J,252,1896725,fasted,[]
CAP-EarTag #787,-/-,M,Serum Insulin,174,CAP,C57BL/6J,198,1939318,fasted,[]
CAP-EarTag #790,-/-,M,Serum Insulin,1574,CAP,C57BL/6J,195,1909587,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4648,+/+,M,Serum Insulin,929,CAP,C57BL/6J,251,1896724,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #118,+/+,M,Serum Insulin,166,CAP,C57BL/6J,270,1908901,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #101,+/+,M,Serum Insulin,304,CAP,C57BL/6J,267,1909008,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #739,-/-,M,Serum Insulin,1695,CAP,C57BL/6J,242,1909490,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4643,+/+,M,Serum Insulin,487,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4642,-/-,M,Serum Insulin,395,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #103,-/-,M,Serum Insulin,479,CAP,C57BL/6J,267,1909008,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #774,+/+,M,Serum Insulin,422,CAP,C57BL/6J,229,1909520,fasted,[]
CAP-EarTag #4639,+/+,M,Serum Insulin,584,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #968,+/+,M,Serum Insulin,271,CAP,C57BL/6J,217,1909107,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #975,+/+,M,Serum Insulin,1126,CAP,C57BL/6J,218,1909107,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #786,+/+,M,Serum Insulin,50,CAP,C57BL/6J,199,1909581,fasted,[]
CAP-EarTag #4657,+/+,M,Serum Insulin,139,CAP,C57BL/6J,252,1896725,fasted,[]
CAP-EarTag #108,-/-,M,Serum Insulin,228,CAP,C57BL/6J,267,1909008,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4637,+/+,M,Serum Insulin,441,CAP,C57BL/6J,260,1909020,fasted,[]
CAP-EarTag #976,-/-,M,Serum Insulin,916,CAP,C57BL/6J,218,1909107,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #790,-/-,M,Serum Insulin,393,CAP,C57BL/6J,195,1909587,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #776,+/+,M,Serum Insulin,56,CAP,C57BL/6J,229,1909520,fasted,[]
CAP-EarTag #123,+/+,M,Serum Insulin,102,CAP,C57BL/6J,269,1908904,fasted,[]
CAP-EarTag #747,+/+,M,Serum Insulin,544,CAP,C57BL/6J,244,1909493,fasted,[]
CAP-EarTag #743,+/+,M,Serum Insulin,45,CAP,C57BL/6J,244,1909493,fasted,[]
CAP-EarTag #127,-/-,M,Serum Insulin,325,CAP,C57BL/6J,267,1908904,fasted,[]
CAP-EarTag #4638,-/-,M,Serum Insulin,325,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4641,-/-,M,Serum Insulin,501,CAP,C57BL/6J,260,1909462,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #125,-/-,M,Serum Insulin,61,CAP,C57BL/6J,269,1908904,fasted,[]
CAP-EarTag #741,+/+,M,Serum Insulin,2620,CAP,C57BL/6J,246,1909495,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4651,+/+,M,Serum Insulin,185,CAP,C57BL/6J,253,1596147,fasted,[]
CAP-EarTag #977,+/+,M,Serum Insulin,703,CAP,C57BL/6J,218,1909107,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #4656,-/-,M,Serum Insulin,231,CAP,C57BL/6J,252,1896725,fasted,[]
CAP-EarTag #792,+/+,M,Serum Insulin,1056,CAP,C57BL/6J,193,1909587,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #737,+/+,M,Serum Insulin,110,CAP,C57BL/6J,242,1909490,fasted,[<Treatment: Dexamethasone Treated>]
CAP-EarTag #777,-/-,M,Serum Insulin,374,CAP,C57BL/6J,229,1909520,fasted,[]
CAP-EarTag #4655,+/+,M,Serum Insulin,347,CAP,C57BL/6J,252,1896725,fasted,[]
CAP-EarTag #745,-/-,M,Serum Insulin,403,CAP,C57BL/6J,244,1909493,fasted,[]
CAP-EarTag #751,-/-,M,Serum Insulin,1156,CAP,C57BL/6J,241,1909497,fasted,[<Treatment: Dexamethasone Treated>]
C57BL/6J-EarTag #102,+/+,M,Body Weight,25650,C57BL/6J,C57BL/6J,83,2061503,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #103,+/+,M,Body Weight,27350,C57BL/6J,C57BL/6J,83,2061503,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #104,+/+,M,Body Weight,27010,C57BL/6J,C57BL/6J,83,2061503,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #105,+/+,M,Body Weight,27030,C57BL/6J,C57BL/6J,83,2061503,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #106,+/+,M,Body Weight,26620,C57BL/6J,C57BL/6J,83,2061504,fed,[<Treatment: Normal Chow Diet>]
C57BL/6J-EarTag #107,+/+,M,Body Weight,24100,C57BL/6J,C57BL/6J,83,2061504,fed,[<Treatment: Normal Chow Diet>]
C57BL/6J-EarTag #108,+/+,M,Body Weight,25580,C57BL/6J,C57BL/6J,83,2061504,fed,[<Treatment: Normal Chow Diet>]
C57BL/6J-EarTag #109,+/+,M,Body Weight,25430,C57BL/6J,C57BL/6J,83,2061504,fed,[<Treatment: Normal Chow Diet>]
C57BL/6J-EarTag #110,+/+,M,Body Weight,26500,C57BL/6J,C57BL/6J,83,2061504,fed,[<Treatment: Normal Chow Diet>]
C57BL/6J-EarTag #111,+/+,M,Body Weight,28920,C57BL/6J,C57BL/6J,83,2061505,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #112,+/+,M,Body Weight,26670,C57BL/6J,C57BL/6J,83,2061505,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #113,+/+,M,Body Weight,27860,C57BL/6J,C57BL/6J,83,2061505,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #114,+/+,M,Body Weight,29030,C57BL/6J,C57BL/6J,83,2061505,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #115,+/+,M,Body Weight,27420,C57BL/6J,C57BL/6J,83,2061506,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #116,+/+,M,Body Weight,32460,C57BL/6J,C57BL/6J,83,2061506,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #117,+/+,M,Body Weight,23910,C57BL/6J,C57BL/6J,83,2061506,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #118,+/+,M,Body Weight,24080,C57BL/6J,C57BL/6J,83,2061506,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #119,+/+,M,Body Weight,30100,C57BL/6J,C57BL/6J,83,2061507,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #120,+/+,M,Body Weight,26880,C57BL/6J,C57BL/6J,83,2061507,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #121,+/+,M,Body Weight,30620,C57BL/6J,C57BL/6J,83,2061507,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #122,+/+,M,Body Weight,28350,C57BL/6J,C57BL/6J,83,2061507,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #123,+/+,M,Body Weight,23060,C57BL/6J,C57BL/6J,83,2061508,fed,[<Treatment: Normal Chow Diet>]
